underlying,identifier,instrumentType,instrument,contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE42500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,42500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE45100.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,45100,6666.35,0.0,0.0,0.0,0.0,0.0,6666.35,0,0.0,0.0,0.0,49831.85,6,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE47800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,47800,255.25,0.0,0.0,0.0,0.0,0.0,255.25,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE49500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,49500,2335.0,0.0,0.0,0.0,0.0,0.0,2335.0,0,0.0,0.0,0.0,49831.85,3,0
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024CE57000.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Call,57000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE57000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,57000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE43500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,43500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE46800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,46800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE44100.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,44100,7652.25,0.0,0.0,0.0,0.0,0.0,7652.25,0,0.0,0.0,0.0,49831.85,10,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE52700.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,52700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE47900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,47900,3952.4,0.0,0.0,0.0,0.0,0.0,3952.4,0,0.0,0.0,0.0,49831.85,16,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE48100.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,48100,295.65,0.0,0.0,0.0,0.0,0.0,295.65,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE51100.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,51100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE44500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,44500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE54800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,54800,3503.1,0.0,0.0,0.0,0.0,0.0,3503.1,0,0.0,0.0,0.0,49831.85,26,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE44500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,44500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE47700.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,47700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE59000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,59000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE55100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,55100,3122.15,0.0,0.0,0.0,0.0,0.0,3122.15,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE53000.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,53000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE48500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,48500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE54500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,54500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE54300.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,54300,2636.25,0.0,0.0,0.0,0.0,0.0,2636.25,0,0.0,0.0,0.0,49831.85,7,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE54100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,54100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE45500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,45500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE51400.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,51400,1399.3,0.0,0.0,0.0,0.0,0.0,1399.3,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE52700.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,52700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE54600.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,54600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE52800.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,52800,2214.65,0.0,0.0,0.0,0.0,0.0,2214.65,0,0.0,0.0,0.0,49831.85,56,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE46400.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,46400,5416.3,0.0,0.0,0.0,0.0,0.0,5416.3,0,0.0,0.0,0.0,49831.85,5,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE54400.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,54400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE51600.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,51600,1333.75,12.2,0.92,0.0,0.0,0.0,1321.55,0,0.0,0.0,0.0,49831.85,153,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE46500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,46500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE52400.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,52400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE46500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,46500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE51700.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,51700,643.75,0.0,0.0,0.0,0.0,0.0,643.75,0,0.0,0.0,0.0,49831.85,4,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE47400.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,47400,3470.0,0.0,0.0,0.0,0.0,0.0,3470.0,0,0.0,0.0,0.0,49831.85,6,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE57500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,57500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE53400.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,53400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE47500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,47500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE47500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,47500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE56500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,56500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE49500.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,49500,1851.75,0.0,0.0,0.0,0.0,0.0,1851.75,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE52600.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,52600,1412.4,0.0,0.0,0.0,0.0,0.0,1412.4,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE49800.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,49800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE40500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,40500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE55200.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,55200,3537.35,0.0,0.0,0.0,0.0,0.0,3537.35,0,0.0,0.0,0.0,49831.85,19,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE44000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,44000,6831.5,0.0,0.0,0.0,0.0,0.0,6831.5,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE52000.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,52000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE55200.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,55200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE52100.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,52100,770.0,0.0,0.0,0.0,0.0,0.0,770.0,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE53600.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,53600,1180.1,0.0,0.0,0.0,0.0,0.0,1180.1,0,0.0,0.0,0.0,49831.85,5,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE53600.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,53600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE55300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,55300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024PE55500.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Put,55500,4200.0,0.0,0.0,0.0,0.0,0.0,4200.0,0,0.0,0.0,0.0,49831.85,4,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE44500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,44500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE43000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,43000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE49600.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,49600,561.45,0.0,0.0,0.0,0.0,0.0,561.45,0,0.0,0.0,0.0,49831.85,4,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE48600.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,48600,476.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE47300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,47300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE45600.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,45600,6196.95,0.0,0.0,0.0,0.0,0.0,6196.95,0,0.0,0.0,0.0,49831.85,6,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE52600.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,52600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE53600.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,53600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE49700.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,49700,1295.2,0.0,0.0,0.0,0.0,0.0,1295.2,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE53100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,53100,2565.6,0.0,0.0,0.0,0.0,0.0,2565.6,0,0.0,0.0,0.0,49831.85,8,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE46900.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,46900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE47300.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,47300,3130.8,0.0,0.0,0.0,0.0,0.0,3130.8,0,0.0,0.0,0.0,49831.85,5,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE55300.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,55300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE57000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,57000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE54300.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,54300,186.85,0.0,0.0,0.0,0.0,0.0,186.85,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE58500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,58500,6550.0,0.0,0.0,0.0,0.0,0.0,6550.0,0,0.0,0.0,0.0,49831.85,5,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE49600.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,49600,1356.7,0.0,0.0,0.0,0.0,0.0,1356.7,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE58500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,58500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE46500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,46500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE60000.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,60000,9800.0,0.0,0.0,0.0,0.0,0.0,9800.0,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE44600.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,44600,27.2,0.0,0.0,0.0,0.0,0.0,27.2,0,0.0,0.0,0.0,49831.85,104,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE44700.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,44700,7023.0,0.0,0.0,0.0,0.0,0.0,7023.0,0,0.0,0.0,0.0,49831.85,7,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE48000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,48000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE54200.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,54200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE55900.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,55900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE46000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,46000,4082.1,0.0,0.0,0.0,0.0,0.0,4082.1,0,0.0,0.0,0.0,49831.85,203,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE51800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,51800,1048.5,-19.7,-1.84,0.0,0.0,0.0,1068.2,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE54700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,54700,2747.95,0.0,0.0,0.0,0.0,0.0,2747.95,0,0.0,0.0,0.0,49831.85,25,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE37500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,37500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE43000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,43000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE51200.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,51200,1660.0,0.0,0.0,0.0,0.0,0.0,1660.0,0,0.0,0.0,0.0,49831.85,11,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE52800.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,52800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE41500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,41500,10205.45,0.0,0.0,0.0,0.0,0.0,10205.45,0,0.0,0.0,0.0,49831.85,10,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE56000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,56000,4869.0,0.0,0.0,0.0,0.0,0.0,4869.0,0,0.0,0.0,0.0,49831.85,25,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE51200.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,51200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE47100.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,47100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE51300.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,51300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE56100.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,56100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE51300.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,51300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE54400.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,54400,1805.0,0.0,0.0,0.0,0.0,0.0,1805.0,0,0.0,0.0,0.0,49831.85,5,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE54400.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,54400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE48900.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,48900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE54600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,54600,2638.35,0.0,0.0,0.0,0.0,0.0,2638.35,0,0.0,0.0,0.0,49831.85,17,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE47200.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,47200,671.05,0.0,0.0,0.0,0.0,0.0,671.05,0,0.0,0.0,0.0,49831.85,2,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE54300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,54300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE51100.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,51100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE48800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,48800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE44800.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,44800,6934.5,0.0,0.0,0.0,0.0,0.0,6934.5,0,0.0,0.0,0.0,49831.85,9,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE46700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,46700,3333.75,0.0,0.0,0.0,0.0,0.0,3333.75,0,0.0,0.0,0.0,49831.85,2,0
